50 5
0 1 9.0
0 2 5.0
0 3 3.0
0 4 5.0
0 5 1.0
0 6 5.0
0 7 0.0
0 8 7.0
0 9 6.0
0 10 3.0
0 11 2.0
0 12 6.0
0 13 6.0
0 14 4.0
0 15 7.0
0 16 2.0
0 17 2.0
0 18 8.0
0 19 3.0
0 20 4.0
0 21 1.0
0 22 9.0
0 23 7.0
0 24 2.0
0 25 7.0
0 26 5.0
0 27 7.0
0 28 0.0
0 29 1.0
0 30 6.0
0 31 1.0
0 32 5.0
0 33 9.0
0 34 2.0
0 35 1.0
0 36 4.0
0 37 4.0
0 38 0.0
0 39 4.0
0 40 7.0
0 41 5.0
0 42 0.0
0 43 2.0
0 44 4.0
0 45 9.0
0 46 4.0
0 47 1.0
0 48 6.0
0 49 2.0
1 2 1.0
1 3 7.0
1 4 1.0
1 5 1.0
1 6 3.0
1 7 4.0
1 8 1.0
1 9 3.0
1 10 0.0
1 11 0.0
1 12 1.0
1 13 8.0
1 14 4.0
1 15 4.0
1 16 4.0
1 17 6.0
1 18 7.0
1 19 0.0
1 20 4.0
1 21 3.0
1 22 0.0
1 23 4.0
1 24 2.0
1 25 3.0
1 26 7.0
1 27 3.0
1 28 7.0
1 29 1.0
1 30 4.0
1 31 2.0
1 32 6.0
1 33 0.0
1 34 1.0
1 35 9.0
1 36 0.0
1 37 8.0
1 38 7.0
1 39 3.0
1 40 8.0
1 41 0.0
1 42 9.0
1 43 9.0
1 44 7.0
1 45 0.0
1 46 5.0
1 47 9.0
1 48 8.0
1 49 6.0
2 3 1.0
2 4 5.0
2 5 2.0
2 6 2.0
2 7 0.0
2 8 6.0
2 9 5.0
2 10 5.0
2 11 4.0
2 12 6.0
2 13 7.0
2 14 9.0
2 15 6.0
2 16 1.0
2 17 0.0
2 18 4.0
2 19 6.0
2 20 4.0
2 21 0.0
2 22 8.0
2 23 6.0
2 24 7.0
2 25 1.0
2 26 5.0
2 27 3.0
2 28 9.0
2 29 3.0
2 30 2.0
2 31 2.0
2 32 4.0
2 33 9.0
2 34 6.0
2 35 4.0
2 36 9.0
2 37 5.0
2 38 7.0
2 39 1.0
2 40 5.0
2 41 0.0
2 42 9.0
2 43 4.0
2 44 2.0
2 45 9.0
2 46 3.0
2 47 3.0
2 48 6.0
2 49 6.0
3 4 1.0
3 5 6.0
3 6 2.0
3 7 6.0
3 8 2.0
3 9 0.0
3 10 7.0
3 11 8.0
3 12 4.0
3 13 8.0
3 14 7.0
3 15 5.0
3 16 2.0
3 17 5.0
3 18 1.0
3 19 2.0
3 20 0.0
3 21 0.0
3 22 0.0
3 23 4.0
3 24 9.0
3 25 0.0
3 26 1.0
3 27 5.0
3 28 5.0
3 29 9.0
3 30 2.0
3 31 7.0
3 32 0.0
3 33 0.0
3 34 6.0
3 35 7.0
3 36 7.0
3 37 3.0
3 38 5.0
3 39 0.0
3 40 0.0
3 41 0.0
3 42 1.0
3 43 2.0
3 44 7.0
3 45 1.0
3 46 0.0
3 47 3.0
3 48 0.0
3 49 5.0
4 5 8.0
4 6 5.0
4 7 2.0
4 8 1.0
4 9 5.0
4 10 0.0
4 11 7.0
4 12 4.0
4 13 9.0
4 14 9.0
4 15 6.0
4 16 8.0
4 17 3.0
4 18 4.0
4 19 5.0
4 20 1.0
4 21 1.0
4 22 0.0
4 23 0.0
4 24 1.0
4 25 5.0
4 26 5.0
4 27 0.0
4 28 6.0
4 29 4.0
4 30 3.0
4 31 1.0
4 32 4.0
4 33 2.0
4 34 3.0
4 35 7.0
4 36 2.0
4 37 7.0
4 38 4.0
4 39 8.0
4 40 3.0
4 41 1.0
4 42 3.0
4 43 7.0
4 44 4.0
4 45 1.0
4 46 0.0
4 47 0.0
4 48 2.0
4 49 6.0
5 6 5.0
5 7 7.0
5 8 8.0
5 9 3.0
5 10 0.0
5 11 5.0
5 12 6.0
5 13 0.0
5 14 0.0
5 15 8.0
5 16 3.0
5 17 0.0
5 18 3.0
5 19 6.0
5 20 9.0
5 21 8.0
5 22 7.0
5 23 8.0
5 24 7.0
5 25 0.0
5 26 6.0
5 27 7.0
5 28 8.0
5 29 5.0
5 30 5.0
5 31 0.0
5 32 3.0
5 33 1.0
5 34 9.0
5 35 9.0
5 36 7.0
5 37 8.0
5 38 4.0
5 39 6.0
5 40 6.0
5 41 9.0
5 42 2.0
5 43 6.0
5 44 0.0
5 45 3.0
5 46 3.0
5 47 1.0
5 48 8.0
5 49 4.0
6 7 3.0
6 8 2.0
6 9 1.0
6 10 3.0
6 11 5.0
6 12 3.0
6 13 5.0
6 14 7.0
6 15 2.0
6 16 4.0
6 17 2.0
6 18 8.0
6 19 4.0
6 20 8.0
6 21 4.0
6 22 3.0
6 23 7.0
6 24 1.0
6 25 8.0
6 26 5.0
6 27 7.0
6 28 2.0
6 29 8.0
6 30 9.0
6 31 7.0
6 32 5.0
6 33 9.0
6 34 0.0
6 35 8.0
6 36 6.0
6 37 4.0
6 38 8.0
6 39 8.0
6 40 4.0
6 41 8.0
6 42 1.0
6 43 2.0
6 44 3.0
6 45 7.0
6 46 3.0
6 47 8.0
6 48 8.0
6 49 1.0
7 8 3.0
7 9 1.0
7 10 4.0
7 11 9.0
7 12 0.0
7 13 0.0
7 14 9.0
7 15 0.0
7 16 4.0
7 17 7.0
7 18 3.0
7 19 7.0
7 20 9.0
7 21 9.0
7 22 5.0
7 23 1.0
7 24 8.0
7 25 4.0
7 26 6.0
7 27 2.0
7 28 3.0
7 29 0.0
7 30 8.0
7 31 9.0
7 32 5.0
7 33 4.0
7 34 9.0
7 35 0.0
7 36 8.0
7 37 4.0
7 38 5.0
7 39 5.0
7 40 0.0
7 41 8.0
7 42 5.0
7 43 7.0
7 44 4.0
7 45 0.0
7 46 3.0
7 47 3.0
7 48 8.0
7 49 1.0
8 9 8.0
8 10 9.0
8 11 9.0
8 12 8.0
8 13 0.0
8 14 2.0
8 15 6.0
8 16 8.0
8 17 1.0
8 18 1.0
8 19 8.0
8 20 9.0
8 21 2.0
8 22 0.0
8 23 2.0
8 24 0.0
8 25 4.0
8 26 7.0
8 27 2.0
8 28 4.0
8 29 8.0
8 30 0.0
8 31 8.0
8 32 4.0
8 33 9.0
8 34 0.0
8 35 0.0
8 36 5.0
8 37 9.0
8 38 9.0
8 39 9.0
8 40 3.0
8 41 3.0
8 42 3.0
8 43 5.0
8 44 9.0
