100 30
0 1 5.0
0 2 2.0
0 3 3.0
0 4 7.0
0 5 3.0
0 6 8.0
0 7 1.0
0 8 2.0
0 9 8.0
0 10 4.0
0 11 0.0
0 12 1.0
0 13 5.0
0 14 0.0
0 15 1.0
0 16 3.0
0 17 5.0
0 18 9.0
0 19 7.0
0 20 6.0
0 21 2.0
0 22 8.0
0 23 1.0
0 24 1.0
0 25 0.0
0 26 7.0
0 27 2.0
0 28 3.0
0 29 1.0
0 30 1.0
0 31 3.0
0 32 1.0
0 33 4.0
0 34 1.0
0 35 8.0
0 36 0.0
0 37 5.0
0 38 5.0
0 39 2.0
0 40 6.0
0 41 6.0
0 42 8.0
0 43 6.0
0 44 7.0
0 45 7.0
0 46 6.0
0 47 5.0
0 48 4.0
0 49 7.0
0 50 9.0
0 51 0.0
0 52 5.0
0 53 4.0
0 54 7.0
0 55 9.0
0 56 3.0
0 57 7.0
0 58 0.0
0 59 0.0
0 60 3.0
0 61 0.0
0 62 1.0
0 63 7.0
0 64 0.0
0 65 9.0
0 66 6.0
0 67 7.0
0 68 8.0
0 69 7.0
0 70 9.0
0 71 1.0
0 72 3.0
0 73 1.0
0 74 5.0
0 75 2.0
0 76 0.0
0 77 8.0
0 78 4.0
0 79 5.0
0 80 3.0
0 81 6.0
0 82 2.0
0 83 4.0
0 84 9.0
0 85 4.0
0 86 0.0
0 87 2.0
0 88 7.0
0 89 5.0
0 90 6.0
0 91 7.0
0 92 8.0
0 93 5.0
0 94 7.0
0 95 1.0
0 96 2.0
0 97 2.0
0 98 4.0
0 99 5.0
1 2 1.0
1 3 3.0
1 4 4.0
1 5 9.0
1 6 9.0
1 7 5.0
1 8 6.0
1 9 6.0
1 10 2.0
1 11 3.0
1 12 6.0
1 13 0.0
1 14 8.0
1 15 0.0
1 16 4.0
1 17 9.0
1 18 8.0
1 19 4.0
1 20 1.0
1 21 0.0
1 22 1.0
1 23 5.0
1 24 6.0
1 25 8.0
1 26 5.0
1 27 5.0
1 28 4.0
1 29 9.0
1 30 0.0
1 31 3.0
1 32 6.0
1 33 4.0
1 34 7.0
1 35 9.0
1 36 6.0
1 37 5.0
1 38 1.0
1 39 6.0
1 40 4.0
1 41 8.0
1 42 7.0
1 43 4.0
1 44 7.0
1 45 5.0
1 46 4.0
1 47 4.0
1 48 0.0
1 49 5.0
1 50 4.0
1 51 4.0
1 52 1.0
1 53 4.0
1 54 7.0
1 55 9.0
1 56 0.0
1 57 8.0
1 58 0.0
1 59 0.0
1 60 5.0
1 61 2.0
1 62 4.0
1 63 7.0
1 64 9.0
1 65 1.0
1 66 0.0
1 67 5.0
1 68 7.0
1 69 2.0
1 70 0.0
1 71 8.0
1 72 1.0
1 73 8.0
1 74 7.0
1 75 9.0
1 76 6.0
1 77 5.0
1 78 4.0
1 79 5.0
1 80 4.0
1 81 4.0
1 82 8.0
