150 15
0 1 1.0
0 2 8.0
0 3 8.0
0 4 9.0
0 5 2.0
0 6 6.0
0 7 7.0
0 8 9.0
0 9 7.0
0 10 9.0
0 11 0.0
0 12 9.0
0 13 7.0
0 14 7.0
0 15 0.0
0 16 9.0
0 17 8.0
0 18 6.0
0 19 7.0
0 20 0.0
0 21 3.0
0 22 2.0
0 23 2.0
0 24 3.0
0 25 8.0
0 26 5.0
0 27 0.0
0 28 7.0
0 29 8.0
0 30 1.0
0 31 9.0
0 32 1.0
0 33 0.0
0 34 2.0
0 35 0.0
0 36 3.0
0 37 2.0
0 38 1.0
0 39 6.0
0 40 5.0
0 41 8.0
0 42 4.0
0 43 4.0
0 44 3.0
0 45 7.0
0 46 8.0
0 47 8.0
0 48 3.0
0 49 9.0
0 50 9.0
0 51 1.0
0 52 9.0
0 53 8.0
0 54 0.0
0 55 7.0
0 56 0.0
0 57 4.0
0 58 0.0
0 59 2.0
0 60 2.0
0 61 7.0
0 62 6.0
0 63 2.0
0 64 7.0
0 65 2.0
0 66 7.0
0 67 3.0
0 68 4.0
0 69 8.0
0 70 3.0
0 71 1.0
0 72 1.0
0 73 7.0
0 74 0.0
0 75 6.0
0 76 4.0
0 77 6.0
0 78 0.0
0 79 3.0
0 80 3.0
0 81 9.0
0 82 0.0
0 83 3.0
0 84 1.0
0 85 2.0
0 86 1.0
0 87 1.0
0 88 2.0
0 89 7.0
0 90 5.0
0 91 6.0
0 92 2.0
0 93 7.0
0 94 4.0
0 95 9.0
0 96 1.0
0 97 1.0
0 98 9.0
0 99 1.0
0 100 1.0
0 101 3.0
0 102 8.0
0 103 8.0
0 104 6.0
0 105 7.0
0 106 3.0
0 107 7.0
0 108 3.0
0 109 3.0
0 110 3.0
0 111 2.0
0 112 3.0
0 113 2.0
0 114 8.0
0 115 8.0
0 116 7.0
0 117 7.0
0 118 8.0
0 119 1.0
0 120 0.0
0 121 2.0
0 122 6.0
0 123 6.0
0 124 3.0
0 125 2.0
0 126 8.0
0 127 3.0
0 128 7.0
0 129 6.0
0 130 3.0
0 131 3.0
0 132 8.0
0 133 7.0
0 134 2.0
0 135 6.0
0 136 2.0
0 137 7.0
0 138 2.0
0 139 7.0
0 140 7.0
0 141 3.0
0 142 4.0
0 143 2.0
0 144 3.0
0 145 5.0
0 146 8.0
0 147 4.0
0 148 8.0
0 149 0.0
1 2 8.0
1 3 8.0
1 4 6.0
1 5 1.0
1 6 0.0
1 7 9.0
1 8 2.0
1 9 7.0
1 10 2.0
1 11 6.0
1 12 1.0
1 13 0.0
1 14 7.0
1 15 9.0
1 16 1.0
1 17 1.0
1 18 7.0
1 19 3.0
1 20 8.0
1 21 6.0
1 22 3.0
1 23 4.0
1 24 9.0
1 25 7.0
1 26 6.0
1 27 2.0
1 28 6.0
1 29 9.0
1 30 2.0
1 31 4.0
1 32 5.0
1 33 0.0
1 34 1.0
1 35 4.0
1 36 5.0
1 37 1.0
1 38 3.0
1 39 3.0
1 40 6.0
1 41 8.0
1 42 5.0
1 43 9.0
1 44 4.0
1 45 9.0
1 46 5.0
1 47 2.0
1 48 9.0
1 49 0.0
1 50 3.0
1 51 0.0
1 52 2.0
1 53 1.0
1 54 8.0
1 55 0.0
1 56 9.0
1 57 0.0
1 58 3.0
1 59 2.0
1 60 2.0
1 61 4.0
1 62 2.0
1 63 4.0
1 64 5.0
1 65 7.0
1 66 9.0
1 67 5.0
1 68 5.0
1 69 3.0
1 70 1.0
1 71 8.0
1 72 9.0
1 73 5.0
1 74 4.0
1 75 4.0
1 76 2.0
1 77 5.0
1 78 0.0
1 79 0.0
1 80 2.0
1 81 4.0
1 82 5.0
1 83 1.0
1 84 2.0
1 85 3.0
1 86 4.0
1 87 7.0
1 88 0.0
1 89 5.0
1 90 2.0
1 91 2.0
1 92 3.0
1 93 0.0
1 94 7.0
1 95 5.0
1 96 9.0
1 97 5.0
1 98 2.0
1 99 4.0
1 100 8.0
1 101 3.0
1 102 5.0
1 103 6.0
1 104 1.0
1 105 7.0
1 106 1.0
1 107 8.0
1 108 1.0
1 109 6.0
1 110 4.0
1 111 8.0
1 112 7.0
1 113 2.0
1 114 3.0
1 115 3.0
1 116 8.0
1 117 7.0
1 118 7.0
1 119 3.0
1 120 5.0
1 121 3.0
1 122 2.0
1 123 3.0
1 124 9.0
1 125 1.0
1 126 9.0
1 127 5.0
1 128 8.0
1 129 3.0
1 130 3.0
1 131 5.0
1 132 5.0
1 133 9.0
1 134 9.0
1 135 5.0
1 136 5.0
1 137 1.0
1 138 9.0
1 139 8.0
1 140 7.0
1 141 7.0
1 142 8.0
1 143 4.0
1 144 7.0
1 145 5.0
1 146 1.0
1 147 6.0
1 148 5.0
1 149 8.0
2 3 9.0
2 4 0.0
2 5 5.0
2 6 7.0
2 7 0.0
2 8 5.0
2 9 8.0
2 10 2.0
2 11 9.0
2 12 2.0
2 13 8.0
2 14 6.0
2 15 0.0
2 16 2.0
2 17 4.0
2 18 5.0
2 19 7.0
2 20 7.0
2 21 3.0
2 22 0.0
2 23 3.0
2 24 9.0
2 25 9.0
2 26 1.0
2 27 2.0
2 28 0.0
2 29 1.0
2 30 7.0
2 31 8.0
2 32 3.0
2 33 5.0
2 34 3.0
2 35 5.0
2 36 8.0
2 37 5.0
2 38 9.0
2 39 0.0
2 40 2.0
2 41 8.0
2 42 8.0
2 43 5.0
2 44 6.0
2 45 8.0
2 46 4.0
2 47 3.0
2 48 8.0
2 49 3.0
2 50 2.0
2 51 2.0
2 52 8.0
2 53 0.0
2 54 2.0
2 55 8.0
2 56 4.0
2 57 9.0
2 58 2.0
2 59 2.0
2 60 4.0
2 61 3.0
2 62 2.0
2 63 9.0
2 64 1.0
2 65 8.0
2 66 8.0
2 67 1.0
2 68 1.0
2 69 1.0
2 70 3.0
2 71 6.0
2 72 3.0
2 73 6.0
2 74 7.0
2 75 9.0
2 76 6.0
2 77 9.0
2 78 9.0
2 79 3.0
2 80 1.0
2 81 4.0
2 82 3.0
2 83 8.0
2 84 8.0
2 85 7.0
2 86 9.0
2 87 4.0
2 88 6.0
2 89 2.0
2 90 4.0
2 91 2.0
2 92 4.0
2 93 8.0
2 94 1.0
2 95 7.0
2 96 1.0
2 97 2.0
2 98 4.0
2 99 5.0
2 100 5.0
2 101 8.0
2 102 2.0
2 103 2.0
2 104 6.0
2 105 8.0
2 106 3.0
2 107 4.0
2 108 1.0
2 109 3.0
2 110 2.0
