150 15
0 1 9.0
0 2 5.0
0 3 1.0
0 4 3.0
0 5 5.0
0 6 4.0
0 7 0.0
0 8 5.0
0 9 2.0
0 10 9.0
0 11 9.0
0 12 9.0
0 13 1.0
0 14 5.0
0 15 6.0
0 16 3.0
0 17 8.0
0 18 8.0
0 19 4.0
0 20 2.0
0 21 5.0
0 22 3.0
0 23 3.0
0 24 1.0
0 25 2.0
0 26 9.0
0 27 6.0
0 28 7.0
0 29 3.0
0 30 4.0
0 31 6.0
0 32 0.0
0 33 6.0
0 34 9.0
0 35 8.0
0 36 8.0
0 37 1.0
0 38 9.0
0 39 9.0
0 40 7.0
0 41 4.0
0 42 6.0
0 43 6.0
0 44 4.0
0 45 3.0
0 46 9.0
0 47 2.0
0 48 8.0
0 49 3.0
0 50 1.0
0 51 1.0
0 52 0.0
0 53 8.0
0 54 9.0
0 55 9.0
0 56 3.0
0 57 1.0
0 58 2.0
0 59 1.0
0 60 6.0
0 61 6.0
0 62 7.0
0 63 8.0
0 64 1.0
0 65 4.0
0 66 6.0
0 67 1.0
0 68 2.0
0 69 0.0
0 70 1.0
0 71 0.0
0 72 1.0
0 73 9.0
0 74 9.0
0 75 5.0
0 76 1.0
0 77 7.0
0 78 2.0
0 79 3.0
0 80 1.0
0 81 2.0
0 82 2.0
0 83 9.0
0 84 4.0
0 85 1.0
0 86 1.0
0 87 8.0
0 88 5.0
0 89 8.0
0 90 7.0
0 91 5.0
0 92 8.0
0 93 7.0
0 94 1.0
0 95 3.0
0 96 0.0
0 97 4.0
0 98 6.0
0 99 8.0
0 100 8.0
0 101 3.0
0 102 0.0
0 103 7.0
0 104 8.0
0 105 2.0
0 106 8.0
0 107 9.0
0 108 9.0
0 109 7.0
0 110 3.0
0 111 0.0
0 112 4.0
0 113 5.0
0 114 1.0
0 115 1.0
0 116 0.0
0 117 2.0
0 118 8.0
0 119 3.0
0 120 0.0
0 121 6.0
0 122 9.0
0 123 2.0
0 124 9.0
0 125 3.0
0 126 9.0
0 127 3.0
0 128 9.0
0 129 5.0
0 130 6.0
0 131 2.0
0 132 0.0
0 133 6.0
0 134 6.0
0 135 6.0
0 136 8.0
0 137 1.0
0 138 6.0
0 139 8.0
0 140 0.0
0 141 1.0
0 142 4.0
0 143 1.0
0 144 1.0
0 145 8.0
0 146 1.0
0 147 1.0
0 148 7.0
0 149 8.0
1 2 1.0
1 3 9.0
1 4 4.0
1 5 4.0
1 6 6.0
1 7 0.0
1 8 6.0
1 9 6.0
1 10 6.0
1 11 6.0
1 12 1.0
1 13 2.0
1 14 6.0
1 15 5.0
1 16 5.0
1 17 0.0
1 18 1.0
1 19 7.0
1 20 7.0
1 21 8.0
1 22 5.0
1 23 8.0
1 24 9.0
1 25 1.0
1 26 1.0
1 27 3.0
1 28 9.0
1 29 1.0
1 30 3.0
1 31 3.0
1 32 3.0
1 33 5.0
1 34 5.0
1 35 0.0
1 36 3.0
1 37 0.0
1 38 6.0
1 39 3.0
1 40 2.0
1 41 7.0
1 42 8.0
1 43 4.0
1 44 0.0
1 45 4.0
1 46 7.0
1 47 3.0
1 48 9.0
1 49 2.0
1 50 8.0
1 51 0.0
1 52 6.0
1 53 3.0
1 54 9.0
1 55 8.0
1 56 6.0
1 57 2.0
1 58 9.0
1 59 7.0
1 60 7.0
1 61 6.0
1 62 9.0
1 63 1.0
1 64 0.0
1 65 2.0
1 66 6.0
1 67 4.0
1 68 6.0
1 69 8.0
1 70 2.0
1 71 8.0
1 72 1.0
1 73 7.0
1 74 3.0
1 75 6.0
1 76 9.0
1 77 9.0
1 78 2.0
1 79 1.0
1 80 6.0
1 81 3.0
1 82 5.0
1 83 7.0
1 84 0.0
1 85 0.0
1 86 5.0
1 87 4.0
1 88 1.0
1 89 4.0
1 90 1.0
1 91 5.0
1 92 4.0
1 93 6.0
1 94 3.0
1 95 2.0
1 96 6.0
1 97 1.0
1 98 2.0
1 99 0.0
1 100 1.0
1 101 3.0
1 102 4.0
1 103 5.0
1 104 8.0
1 105 0.0
1 106 4.0
1 107 2.0
1 108 4.0
1 109 4.0
1 110 2.0
1 111 7.0
1 112 2.0
1 113 8.0
1 114 7.0
1 115 2.0
1 116 5.0
1 117 0.0
1 118 0.0
1 119 0.0
1 120 5.0
1 121 2.0
1 122 8.0
1 123 8.0
1 124 9.0
1 125 3.0
1 126 5.0
1 127 8.0
1 128 5.0
1 129 9.0
1 130 7.0
1 131 5.0
1 132 3.0
1 133 7.0
1 134 0.0
1 135 4.0
1 136 3.0
1 137 9.0
1 138 8.0
1 139 2.0
1 140 2.0
1 141 1.0
1 142 0.0
1 143 7.0
1 144 7.0
1 145 1.0
1 146 9.0
1 147 5.0
1 148 3.0
1 149 7.0
2 3 8.0
2 4 3.0
2 5 8.0
2 6 5.0
2 7 6.0
2 8 1.0
2 9 1.0
2 10 5.0
2 11 6.0
2 12 1.0
2 13 8.0
2 14 9.0
2 15 5.0
2 16 6.0
2 17 7.0
2 18 6.0
2 19 4.0
2 20 8.0
2 21 7.0
2 22 5.0
2 23 7.0
2 24 9.0
2 25 5.0
2 26 0.0
2 27 5.0
2 28 9.0
2 29 1.0
2 30 9.0
2 31 9.0
2 32 5.0
2 33 7.0
2 34 5.0
2 35 3.0
2 36 1.0
2 37 5.0
2 38 7.0
2 39 3.0
2 40 5.0
2 41 1.0
2 42 5.0
2 43 3.0
2 44 6.0
2 45 5.0
2 46 5.0
2 47 2.0
2 48 6.0
2 49 6.0
2 50 4.0
2 51 0.0
2 52 7.0
2 53 6.0
2 54 5.0
2 55 5.0
2 56 0.0
2 57 6.0
2 58 7.0
2 59 4.0
2 60 6.0
2 61 2.0
2 62 1.0
2 63 3.0
2 64 0.0
2 65 2.0
2 66 0.0
2 67 0.0
2 68 2.0
2 69 7.0
2 70 1.0
2 71 4.0
2 72 6.0
2 73 7.0
2 74 6.0
2 75 2.0
2 76 7.0
2 77 3.0
2 78 4.0
2 79 1.0
2 80 9.0
2 81 0.0
2 82 5.0
2 83 6.0
2 84 4.0
2 85 3.0
2 86 2.0
2 87 5.0
2 88 9.0
2 89 0.0
2 90 7.0
2 91 6.0
2 92 1.0
2 93 0.0
2 94 2.0
2 95 8.0
2 96 0.0
2 97 1.0
2 98 0.0
2 99 9.0
2 100 8.0
2 101 6.0
2 102 3.0
2 103 6.0
2 104 4.0
2 105 5.0
