100 10
0 1 7.0
0 2 0.0
0 3 3.0
0 4 7.0
0 5 7.0
0 6 8.0
0 7 9.0
0 8 8.0
0 9 7.0
0 10 0.0
0 11 9.0
0 12 4.0
0 13 7.0
0 14 0.0
0 15 1.0
0 16 9.0
0 17 0.0
0 18 4.0
0 19 9.0
0 20 3.0
0 21 4.0
0 22 2.0
0 23 0.0
0 24 7.0
0 25 7.0
0 26 0.0
0 27 6.0
0 28 0.0
0 29 2.0
0 30 0.0
0 31 9.0
0 32 2.0
0 33 2.0
0 34 7.0
0 35 8.0
0 36 2.0
0 37 6.0
0 38 1.0
0 39 5.0
0 40 6.0
0 41 2.0
0 42 7.0
0 43 8.0
0 44 4.0
0 45 8.0
0 46 7.0
0 47 3.0
0 48 4.0
0 49 2.0
0 50 0.0
0 51 7.0
0 52 8.0
0 53 5.0
0 54 9.0
0 55 5.0
0 56 4.0
0 57 0.0
0 58 1.0
0 59 1.0
0 60 2.0
0 61 3.0
0 62 6.0
0 63 9.0
0 64 2.0
0 65 5.0
0 66 4.0
0 67 0.0
0 68 0.0
0 69 5.0
0 70 1.0
0 71 6.0
0 72 4.0
0 73 2.0
0 74 6.0
0 75 6.0
0 76 2.0
0 77 6.0
0 78 9.0
0 79 7.0
0 80 0.0
0 81 7.0
0 82 7.0
0 83 3.0
0 84 7.0
0 85 8.0
0 86 4.0
0 87 4.0
0 88 8.0
0 89 1.0
0 90 4.0
0 91 5.0
0 92 9.0
0 93 2.0
0 94 3.0
0 95 2.0
0 96 7.0
0 97 2.0
0 98 7.0
0 99 3.0
1 2 4.0
1 3 1.0
1 4 9.0
1 5 0.0
1 6 8.0
1 7 4.0
1 8 3.0
1 9 8.0
1 10 7.0
1 11 9.0
1 12 2.0
1 13 9.0
1 14 1.0
1 15 0.0
1 16 6.0
1 17 9.0
1 18 7.0
1 19 9.0
1 20 9.0
1 21 8.0
1 22 3.0
1 23 5.0
1 24 4.0
1 25 4.0
1 26 3.0
1 27 3.0
1 28 5.0
1 29 9.0
1 30 2.0
1 31 2.0
1 32 6.0
1 33 2.0
1 34 5.0
1 35 7.0
1 36 5.0
1 37 9.0
1 38 0.0
1 39 3.0
1 40 1.0
1 41 2.0
1 42 8.0
1 43 6.0
1 44 6.0
1 45 6.0
1 46 1.0
1 47 4.0
1 48 7.0
1 49 8.0
1 50 7.0
1 51 4.0
1 52 8.0
1 53 9.0
1 54 3.0
1 55 2.0
1 56 2.0
1 57 3.0
1 58 3.0
1 59 2.0
1 60 0.0
1 61 6.0
1 62 5.0
1 63 5.0
1 64 8.0
1 65 7.0
1 66 4.0
