125 12
0 1 6.0
0 2 3.0
0 3 3.0
0 4 3.0
0 5 9.0
0 6 0.0
0 7 8.0
0 8 8.0
0 9 3.0
0 10 6.0
0 11 9.0
0 12 3.0
0 13 5.0
0 14 2.0
0 15 1.0
0 16 0.0
0 17 7.0
0 18 0.0
0 19 4.0
0 20 4.0
0 21 6.0
0 22 3.0
0 23 6.0
0 24 3.0
0 25 1.0
0 26 1.0
0 27 6.0
0 28 1.0
0 29 5.0
0 30 0.0
0 31 1.0
0 32 0.0
0 33 5.0
0 34 2.0
0 35 5.0
0 36 1.0
0 37 5.0
0 38 4.0
0 39 3.0
0 40 0.0
0 41 9.0
0 42 2.0
0 43 8.0
0 44 6.0
0 45 0.0
0 46 0.0
0 47 2.0
0 48 7.0
0 49 7.0
0 50 6.0
0 51 2.0
0 52 7.0
0 53 9.0
0 54 4.0
0 55 0.0
0 56 4.0
0 57 4.0
0 58 2.0
0 59 3.0
0 60 5.0
0 61 7.0
0 62 9.0
0 63 7.0
0 64 0.0
0 65 2.0
0 66 9.0
0 67 9.0
0 68 8.0
0 69 4.0
0 70 3.0
0 71 5.0
0 72 1.0
0 73 4.0
0 74 6.0
0 75 2.0
0 76 7.0
0 77 1.0
0 78 9.0
0 79 4.0
0 80 1.0
0 81 6.0
0 82 4.0
0 83 1.0
0 84 0.0
0 85 0.0
0 86 3.0
0 87 8.0
0 88 3.0
0 89 5.0
0 90 7.0
0 91 8.0
0 92 3.0
0 93 4.0
0 94 3.0
0 95 7.0
0 96 8.0
0 97 2.0
0 98 9.0
0 99 8.0
0 100 8.0
0 101 0.0
0 102 1.0
0 103 8.0
0 104 0.0
0 105 7.0
0 106 4.0
0 107 9.0
0 108 8.0
0 109 2.0
0 110 9.0
0 111 3.0
0 112 3.0
0 113 8.0
0 114 6.0
0 115 9.0
0 116 9.0
0 117 3.0
0 118 8.0
0 119 0.0
0 120 1.0
0 121 4.0
0 122 6.0
0 123 4.0
0 124 7.0
1 2 9.0
1 3 0.0
1 4 9.0
1 5 7.0
1 6 3.0
1 7 3.0
1 8 5.0
1 9 5.0
1 10 7.0
1 11 1.0
1 12 9.0
1 13 8.0
1 14 4.0
1 15 7.0
1 16 8.0
1 17 7.0
1 18 3.0
1 19 0.0
1 20 3.0
1 21 1.0
1 22 7.0
1 23 5.0
1 24 5.0
1 25 5.0
1 26 2.0
1 27 3.0
1 28 7.0
1 29 4.0
1 30 8.0
1 31 1.0
1 32 1.0
1 33 4.0
1 34 1.0
1 35 8.0
1 36 5.0
1 37 9.0
1 38 2.0
1 39 0.0
1 40 9.0
1 41 6.0
1 42 4.0
1 43 0.0
1 44 6.0
1 45 2.0
1 46 1.0
1 47 2.0
1 48 3.0
1 49 7.0
1 50 3.0
1 51 4.0
1 52 8.0
1 53 1.0
1 54 8.0
1 55 0.0
1 56 2.0
1 57 8.0
1 58 4.0
1 59 6.0
1 60 1.0
1 61 0.0
1 62 2.0
1 63 2.0
1 64 7.0
1 65 9.0
1 66 8.0
1 67 1.0
1 68 5.0
1 69 7.0
1 70 9.0
1 71 9.0
1 72 1.0
1 73 3.0
1 74 0.0
1 75 5.0
1 76 2.0
1 77 6.0
1 78 3.0
1 79 9.0
1 80 0.0
1 81 5.0
1 82 0.0
1 83 1.0
1 84 2.0
1 85 4.0
1 86 9.0
1 87 6.0
1 88 3.0
1 89 2.0
1 90 0.0
1 91 5.0
1 92 6.0
1 93 2.0
1 94 6.0
1 95 1.0
1 96 5.0
1 97 4.0
1 98 9.0
1 99 0.0
1 100 4.0
1 101 3.0
1 102 6.0
1 103 4.0
1 104 8.0
1 105 6.0
1 106 2.0
1 107 0.0
1 108 5.0
1 109 3.0
1 110 3.0
1 111 5.0
1 112 8.0
1 113 3.0
1 114 1.0
1 115 6.0
1 116 7.0
1 117 1.0
1 118 5.0
1 119 6.0
1 120 3.0
1 121 1.0
1 122 8.0
1 123 3.0
1 124 5.0
2 3 1.0
2 4 7.0
2 5 8.0
2 6 4.0
2 7 6.0
2 8 6.0
2 9 2.0
2 10 8.0
2 11 7.0
2 12 3.0
2 13 9.0
2 14 2.0
2 15 1.0
2 16 3.0
2 17 1.0
2 18 4.0
2 19 4.0
2 20 7.0
2 21 0.0
2 22 6.0
2 23 8.0
2 24 4.0
2 25 4.0
2 26 0.0
2 27 6.0
2 28 9.0
2 29 6.0
2 30 5.0
2 31 7.0
2 32 9.0
2 33 4.0
2 34 2.0
2 35 1.0
2 36 6.0
2 37 9.0
2 38 7.0
2 39 7.0
2 40 7.0
2 41 8.0
2 42 6.0
2 43 4.0
2 44 0.0
2 45 9.0
2 46 4.0
2 47 6.0
2 48 2.0
2 49 0.0
2 50 3.0
2 51 0.0
2 52 8.0
2 53 9.0
2 54 3.0
2 55 5.0
2 56 5.0
2 57 5.0
2 58 3.0
2 59 6.0
2 60 1.0
2 61 7.0
2 62 0.0
2 63 3.0
2 64 1.0
2 65 2.0
2 66 0.0
2 67 1.0
2 68 3.0
2 69 0.0
2 70 4.0
2 71 6.0
2 72 3.0
2 73 4.0
2 74 4.0
2 75 9.0
2 76 7.0
2 77 7.0
2 78 0.0
2 79 2.0
2 80 5.0
2 81 7.0
2 82 1.0
2 83 8.0
2 84 5.0
2 85 1.0
2 86 4.0
2 87 6.0
2 88 5.0
2 89 3.0
2 90 5.0
2 91 4.0
2 92 8.0
2 93 3.0
2 94 3.0
2 95 7.0
2 96 6.0
2 97 0.0
2 98 8.0
2 99 8.0
2 100 5.0
2 101 7.0
2 102 8.0
2 103 3.0
2 104 6.0
2 105 8.0
2 106 2.0
2 107 0.0
2 108 3.0
2 109 4.0
2 110 7.0
2 111 3.0
2 112 1.0
2 113 3.0
2 114 5.0
2 115 8.0
2 116 4.0
2 117 9.0
2 118 8.0
2 119 0.0
2 120 7.0
2 121 6.0
2 122 0.0
2 123 7.0
2 124 4.0
3 4 5.0
3 5 9.0
3 6 3.0
3 7 3.0
3 8 4.0
3 9 0.0
3 10 1.0
3 11 4.0
3 12 8.0
3 13 1.0
3 14 3.0
3 15 5.0
3 16 8.0
3 17 1.0
3 18 7.0
3 19 1.0
3 20 5.0
3 21 7.0
3 22 1.0
3 23 6.0
3 24 3.0
3 25 3.0
3 26 7.0
3 27 5.0
3 28 0.0
3 29 2.0
3 30 6.0
3 31 3.0
3 32 2.0
3 33 3.0
3 34 2.0
3 35 0.0
3 36 0.0
3 37 9.0
3 38 9.0
3 39 4.0
3 40 0.0
3 41 8.0
3 42 5.0
3 43 2.0
3 44 1.0
3 45 5.0
3 46 7.0
3 47 0.0
3 48 7.0
3 49 5.0
3 50 4.0
3 51 3.0
3 52 0.0
3 53 9.0
3 54 4.0
3 55 6.0
3 56 6.0
3 57 3.0
3 58 3.0
3 59 1.0
3 60 8.0
3 61 5.0
3 62 0.0
3 63 5.0
3 64 0.0
3 65 2.0
3 66 4.0
3 67 5.0
3 68 0.0
3 69 6.0
3 70 3.0
3 71 0.0
3 72 9.0
3 73 4.0
3 74 7.0
3 75 7.0
3 76 0.0
3 77 1.0
3 78 7.0
3 79 5.0
3 80 4.0
3 81 1.0
3 82 8.0
3 83 1.0
3 84 2.0
3 85 0.0
3 86 6.0
3 87 8.0
3 88 2.0
3 89 7.0
3 90 4.0
3 91 1.0
3 92 0.0
3 93 8.0
3 94 0.0
3 95 0.0
3 96 6.0
3 97 5.0
3 98 1.0
3 99 1.0
3 100 8.0
3 101 5.0
3 102 7.0
3 103 7.0
3 104 6.0
3 105 0.0
3 106 9.0
3 107 5.0
3 108 7.0
3 109 5.0
3 110 9.0
3 111 7.0
3 112 6.0
3 113 4.0
3 114 8.0
3 115 5.0
3 116 8.0
3 117 7.0
3 118 0.0
3 119 6.0
3 120 3.0
3 121 3.0
3 122 0.0
3 123 9.0
3 124 9.0
4 5 5.0
4 6 8.0
4 7 4.0
4 8 2.0
4 9 6.0
4 10 8.0
4 11 4.0
4 12 9.0
4 13 9.0
4 14 1.0
4 15 1.0
4 16 2.0
4 17 8.0
4 18 2.0
4 19 8.0
4 20 6.0
4 21 5.0
4 22 4.0
4 23 9.0
4 24 1.0
4 25 2.0
4 26 4.0
4 27 1.0
4 28 2.0
4 29 9.0
4 30 8.0
4 31 3.0
4 32 1.0
4 33 7.0
4 34 3.0
4 35 5.0
4 36 3.0
4 37 5.0
4 38 0.0
4 39 6.0
4 40 7.0
4 41 1.0
4 42 7.0
4 43 7.0
4 44 6.0
4 45 8.0
4 46 8.0
4 47 5.0
4 48 7.0
4 49 2.0
4 50 9.0
4 51 3.0
4 52 9.0
4 53 8.0
4 54 1.0
4 55 7.0
4 56 3.0
4 57 5.0
4 58 0.0
4 59 1.0
4 60 9.0
4 61 3.0
4 62 6.0
4 63 4.0
4 64 5.0
4 65 3.0
4 66 8.0
4 67 2.0
4 68 8.0
4 69 0.0
4 70 5.0
4 71 6.0
4 72 3.0
4 73 1.0
4 74 4.0
4 75 5.0
4 76 9.0
4 77 1.0
4 78 8.0
4 79 8.0
4 80 2.0
4 81 8.0
4 82 7.0
4 83 1.0
4 84 9.0
4 85 7.0
4 86 4.0
4 87 9.0
4 88 4.0
4 89 7.0
4 90 2.0
4 91 2.0
4 92 6.0
4 93 2.0
4 94 4.0
4 95 7.0
4 96 0.0
4 97 3.0
4 98 3.0
4 99 3.0
4 100 7.0
4 101 9.0
4 102 3.0
4 103 4.0
4 104 5.0
4 105 8.0
4 106 1.0
4 107 4.0
4 108 1.0
4 109 8.0
4 110 3.0
4 111 4.0
4 112 3.0
4 113 6.0
4 114 3.0
4 115 8.0
4 116 4.0
4 117 1.0
4 118 0.0
4 119 4.0
4 120 2.0
4 121 6.0
4 122 3.0
4 123 9.0
4 124 9.0
5 6 7.0
5 7 6.0
5 8 0.0
5 9 5.0
5 10 5.0
5 11 3.0
5 12 9.0
5 13 2.0
5 14 2.0
5 15 8.0
5 16 9.0
5 17 3.0
5 18 4.0
5 19 0.0
5 20 7.0
5 21 9.0
5 22 0.0
5 23 8.0
5 24 9.0
5 25 5.0
5 26 5.0
5 27 7.0
5 28 6.0
5 29 4.0
5 30 7.0
5 31 8.0
5 32 2.0
5 33 6.0
5 34 8.0
5 35 0.0
5 36 2.0
5 37 3.0
5 38 7.0
5 39 0.0
5 40 5.0
5 41 6.0
5 42 4.0
5 43 7.0
5 44 0.0
5 45 1.0
5 46 6.0
5 47 4.0
5 48 2.0
5 49 1.0
5 50 5.0
5 51 7.0
5 52 6.0
5 53 1.0
5 54 7.0
5 55 9.0
5 56 4.0
5 57 0.0
5 58 2.0
5 59 2.0
5 60 3.0
5 61 8.0
5 62 3.0
5 63 2.0
5 64 7.0
5 65 2.0
5 66 1.0
5 67 9.0
5 68 7.0
5 69 1.0
5 70 5.0
5 71 7.0
5 72 5.0
5 73 3.0
5 74 5.0
5 75 2.0
5 76 6.0
5 77 8.0
5 78 2.0
5 79 8.0
5 80 7.0
5 81 8.0
5 82 8.0
5 83 7.0
5 84 2.0
5 85 6.0
5 86 4.0
5 87 3.0
5 88 5.0
5 89 6.0
5 90 9.0
5 91 3.0
5 92 1.0
5 93 3.0
5 94 3.0
5 95 9.0
5 96 0.0
5 97 6.0
5 98 8.0
5 99 2.0
5 100 4.0
5 101 1.0
5 102 2.0
5 103 1.0
5 104 5.0
5 105 6.0
5 106 2.0
5 107 6.0
5 108 2.0
5 109 8.0
5 110 9.0
5 111 8.0
5 112 0.0
5 113 5.0
5 114 1.0
5 115 5.0
5 116 4.0
5 117 9.0
5 118 8.0
5 119 6.0
5 120 5.0
5 121 4.0
5 122 3.0
5 123 9.0
5 124 6.0
6 7 6.0
6 8 0.0
6 9 7.0
6 10 6.0
6 11 5.0
6 12 6.0
6 13 6.0
6 14 1.0
6 15 0.0
6 16 4.0
6 17 0.0
6 18 3.0
6 19 8.0
6 20 8.0
6 21 4.0
6 22 1.0
6 23 0.0
6 24 3.0
6 25 1.0
6 26 6.0
6 27 3.0
6 28 6.0
6 29 9.0
6 30 4.0
6 31 0.0
6 32 4.0
6 33 4.0
6 34 2.0
6 35 0.0
6 36 2.0
6 37 7.0
6 38 3.0
6 39 5.0
6 40 0.0
6 41 9.0
6 42 7.0
6 43 2.0
6 44 7.0
6 45 7.0
6 46 0.0
6 47 1.0
6 48 6.0
6 49 4.0
6 50 9.0
6 51 3.0
6 52 9.0
6 53 0.0
6 54 2.0
6 55 5.0
6 56 4.0
6 57 4.0
6 58 1.0
6 59 3.0
6 60 9.0
6 61 9.0
6 62 9.0
6 63 8.0
6 64 3.0
6 65 3.0
6 66 2.0
6 67 4.0
6 68 6.0
6 69 8.0
6 70 5.0
6 71 3.0
6 72 7.0
6 73 2.0
6 74 9.0
6 75 3.0
6 76 6.0
6 77 4.0
6 78 8.0
6 79 2.0
6 80 2.0
6 81 9.0
6 82 1.0
6 83 3.0
6 84 1.0
6 85 8.0
6 86 7.0
6 87 7.0
6 88 5.0
6 89 2.0
6 90 5.0
6 91 2.0
6 92 4.0
6 93 4.0
6 94 9.0
6 95 8.0
6 96 0.0
6 97 8.0
6 98 8.0
6 99 6.0
6 100 4.0
6 101 2.0
6 102 0.0
6 103 7.0
6 104 2.0
6 105 7.0
6 106 1.0
6 107 1.0
6 108 4.0
6 109 4.0
6 110 9.0
6 111 2.0
6 112 5.0
6 113 6.0
6 114 4.0
6 115 9.0
6 116 5.0
6 117 0.0
6 118 4.0
6 119 1.0
6 120 3.0
6 121 8.0
6 122 7.0
6 123 5.0
6 124 0.0
7 8 8.0
7 9 6.0
7 10 0.0
7 11 8.0
7 12 1.0
7 13 2.0
7 14 5.0
7 15 2.0
7 16 6.0
7 17 2.0
7 18 5.0
7 19 5.0
7 20 4.0
7 21 9.0
7 22 7.0
7 23 3.0
7 24 3.0
7 25 8.0
