150 15
0 1 4.0
0 2 8.0
0 3 4.0
0 4 1.0
0 5 8.0
0 6 2.0
0 7 7.0
0 8 1.0
0 9 3.0
0 10 1.0
0 11 2.0
0 12 8.0
0 13 4.0
0 14 3.0
0 15 7.0
0 16 6.0
0 17 2.0
0 18 6.0
0 19 9.0
0 20 6.0
0 21 0.0
0 22 5.0
0 23 5.0
0 24 5.0
0 25 7.0
0 26 8.0
0 27 2.0
0 28 9.0
0 29 9.0
0 30 6.0
0 31 9.0
0 32 7.0
0 33 2.0
0 34 2.0
0 35 8.0
0 36 7.0
0 37 9.0
0 38 2.0
0 39 6.0
0 40 5.0
0 41 8.0
0 42 7.0
0 43 3.0
0 44 6.0
0 45 6.0
0 46 5.0
0 47 7.0
0 48 4.0
0 49 4.0
0 50 0.0
0 51 5.0
0 52 6.0
0 53 8.0
0 54 1.0
0 55 5.0
0 56 3.0
0 57 0.0
0 58 0.0
0 59 9.0
0 60 1.0
0 61 7.0
0 62 7.0
0 63 6.0
0 64 1.0
0 65 5.0
0 66 2.0
0 67 7.0
0 68 5.0
0 69 4.0
0 70 2.0
0 71 4.0
0 72 8.0
0 73 2.0
0 74 7.0
0 75 4.0
0 76 3.0
0 77 7.0
0 78 5.0
0 79 9.0
0 80 6.0
0 81 6.0
0 82 3.0
0 83 7.0
0 84 1.0
0 85 6.0
0 86 1.0
0 87 7.0
0 88 3.0
0 89 6.0
0 90 8.0
0 91 4.0
0 92 4.0
0 93 0.0
0 94 2.0
0 95 6.0
0 96 4.0
0 97 8.0
0 98 4.0
0 99 9.0
0 100 3.0
0 101 9.0
0 102 2.0
0 103 2.0
0 104 7.0
0 105 4.0
0 106 2.0
0 107 4.0
0 108 4.0
0 109 9.0
0 110 0.0
0 111 7.0
0 112 4.0
0 113 3.0
0 114 8.0
0 115 9.0
0 116 7.0
0 117 1.0
0 118 1.0
0 119 4.0
0 120 4.0
0 121 1.0
0 122 0.0
0 123 5.0
0 124 7.0
0 125 6.0
0 126 5.0
0 127 5.0
0 128 2.0
0 129 1.0
0 130 1.0
0 131 0.0
0 132 7.0
