150 45
0 1 3.0
0 2 0.0
0 3 7.0
0 4 5.0
0 5 8.0
0 6 4.0
0 7 9.0
0 8 8.0
0 9 3.0
0 10 7.0
0 11 1.0
0 12 4.0
0 13 8.0
0 14 9.0
0 15 6.0
0 16 6.0
0 17 7.0
0 18 9.0
0 19 0.0
0 20 5.0
0 21 6.0
0 22 3.0
0 23 5.0
0 24 3.0
0 25 1.0
0 26 0.0
0 27 4.0
0 28 0.0
0 29 9.0
0 30 5.0
0 31 5.0
0 32 2.0
0 33 7.0
0 34 2.0
0 35 5.0
0 36 3.0
0 37 5.0
0 38 0.0
0 39 7.0
0 40 7.0
0 41 2.0
0 42 7.0
0 43 9.0
0 44 1.0
0 45 9.0
0 46 2.0
0 47 6.0
0 48 3.0
0 49 8.0
0 50 3.0
0 51 5.0
0 52 6.0
0 53 2.0
0 54 6.0
0 55 0.0
0 56 3.0
0 57 6.0
0 58 2.0
0 59 0.0
0 60 9.0
0 61 7.0
0 62 7.0
0 63 8.0
0 64 1.0
0 65 8.0
0 66 5.0
0 67 3.0
0 68 8.0
0 69 6.0
0 70 8.0
0 71 6.0
0 72 0.0
0 73 5.0
0 74 5.0
0 75 4.0
0 76 7.0
0 77 1.0
0 78 1.0
0 79 7.0
0 80 5.0
0 81 7.0
0 82 3.0
0 83 1.0
0 84 5.0
0 85 2.0
0 86 0.0
0 87 3.0
0 88 1.0
0 89 8.0
0 90 3.0
0 91 6.0
0 92 5.0
0 93 9.0
0 94 4.0
0 95 4.0
0 96 3.0
0 97 8.0
0 98 0.0
0 99 5.0
0 100 9.0
0 101 3.0
0 102 0.0
0 103 5.0
0 104 6.0
0 105 4.0
0 106 3.0
0 107 4.0
0 108 5.0
0 109 7.0
0 110 6.0
0 111 4.0
0 112 0.0
0 113 2.0
0 114 3.0
0 115 3.0
0 116 4.0
0 117 7.0
0 118 6.0
0 119 2.0
0 120 8.0
0 121 7.0
0 122 0.0
0 123 8.0
0 124 6.0
0 125 5.0
0 126 5.0
0 127 7.0
0 128 6.0
0 129 0.0
0 130 6.0
0 131 5.0
0 132 7.0
0 133 6.0
0 134 4.0
0 135 1.0
0 136 0.0
0 137 0.0
0 138 8.0
0 139 4.0
0 140 6.0
0 141 2.0
0 142 0.0
0 143 7.0
0 144 0.0
0 145 2.0
0 146 5.0
0 147 1.0
0 148 2.0
0 149 4.0
1 2 7.0
1 3 5.0
1 4 4.0
1 5 8.0
1 6 3.0
1 7 9.0
1 8 0.0
1 9 3.0
1 10 1.0
1 11 4.0
1 12 4.0
1 13 0.0
1 14 3.0
1 15 3.0
1 16 0.0
1 17 4.0
1 18 3.0
1 19 8.0
1 20 8.0
1 21 1.0
1 22 6.0
1 23 3.0
1 24 6.0
1 25 4.0
1 26 5.0
1 27 7.0
1 28 2.0
1 29 8.0
1 30 5.0
1 31 7.0
1 32 6.0
1 33 0.0
1 34 9.0
1 35 6.0
1 36 1.0
1 37 7.0
1 38 1.0
1 39 2.0
1 40 8.0
1 41 1.0
1 42 9.0
1 43 8.0
1 44 4.0
1 45 0.0
1 46 8.0
1 47 0.0
1 48 2.0
1 49 1.0
1 50 9.0
1 51 0.0
1 52 8.0
1 53 3.0
1 54 8.0
1 55 3.0
1 56 9.0
1 57 4.0
1 58 2.0
1 59 6.0
1 60 5.0
1 61 9.0
1 62 8.0
1 63 8.0
1 64 5.0
1 65 0.0
1 66 3.0
1 67 1.0
1 68 4.0
1 69 4.0
1 70 3.0
1 71 2.0
1 72 1.0
1 73 0.0
1 74 6.0
1 75 2.0
1 76 5.0
1 77 7.0
