50 5
0 1 0.0
0 2 4.0
0 3 3.0
0 4 4.0
0 5 6.0
0 6 7.0
0 7 0.0
0 8 2.0
0 9 6.0
0 10 8.0
0 11 2.0
0 12 6.0
0 13 2.0
0 14 8.0
0 15 4.0
0 16 9.0
0 17 4.0
0 18 1.0
0 19 8.0
0 20 0.0
0 21 2.0
0 22 6.0
0 23 1.0
0 24 0.0
0 25 0.0
0 26 0.0
0 27 7.0
0 28 7.0
0 29 2.0
0 30 1.0
0 31 5.0
0 32 3.0
0 33 3.0
0 34 7.0
0 35 7.0
0 36 4.0
0 37 2.0
0 38 4.0
0 39 9.0
0 40 1.0
0 41 4.0
0 42 8.0
0 43 1.0
0 44 2.0
0 45 1.0
0 46 2.0
0 47 7.0
0 48 8.0
0 49 6.0
1 2 5.0
1 3 3.0
1 4 9.0
1 5 8.0
1 6 4.0
1 7 1.0
1 8 7.0
1 9 8.0
1 10 4.0
1 11 4.0
1 12 0.0
1 13 5.0
1 14 7.0
1 15 5.0
1 16 9.0
1 17 1.0
1 18 6.0
1 19 5.0
1 20 2.0
1 21 6.0
1 22 3.0
1 23 6.0
1 24 4.0
1 25 5.0
1 26 1.0
1 27 9.0
1 28 3.0
1 29 9.0
1 30 6.0
1 31 5.0
1 32 3.0
1 33 3.0
1 34 9.0
1 35 5.0
1 36 9.0
1 37 9.0
1 38 3.0
1 39 0.0
1 40 1.0
1 41 0.0
1 42 2.0
1 43 5.0
1 44 4.0
1 45 3.0
1 46 2.0
1 47 9.0
1 48 1.0
1 49 6.0
2 3 9.0
2 4 5.0
2 5 9.0
2 6 1.0
2 7 7.0
2 8 0.0
2 9 3.0
2 10 6.0
2 11 0.0
2 12 6.0
2 13 2.0
2 14 9.0
2 15 5.0
2 16 3.0
2 17 4.0
2 18 5.0
2 19 6.0
2 20 9.0
2 21 5.0
2 22 2.0
2 23 1.0
2 24 2.0
2 25 3.0
2 26 3.0
2 27 5.0
2 28 1.0
2 29 6.0
2 30 7.0
2 31 5.0
2 32 8.0
2 33 1.0
2 34 0.0
2 35 6.0
2 36 9.0
2 37 0.0
2 38 3.0
2 39 5.0
2 40 8.0
2 41 2.0
2 42 5.0
2 43 8.0
2 44 7.0
2 45 4.0
2 46 9.0
2 47 8.0
2 48 0.0
2 49 0.0
3 4 8.0
3 5 1.0
3 6 6.0
3 7 2.0
3 8 9.0
3 9 2.0
3 10 4.0
3 11 0.0
3 12 4.0
3 13 3.0
3 14 0.0
3 15 5.0
3 16 2.0
3 17 6.0
3 18 6.0
3 19 2.0
3 20 3.0
3 21 4.0
3 22 3.0
3 23 3.0
3 24 0.0
3 25 3.0
3 26 2.0
3 27 3.0
3 28 1.0
3 29 4.0
3 30 7.0
3 31 5.0
3 32 7.0
3 33 0.0
3 34 5.0
3 35 1.0
3 36 3.0
3 37 0.0
3 38 1.0
3 39 3.0
3 40 1.0
3 41 3.0
3 42 5.0
3 43 4.0
3 44 0.0
3 45 4.0
3 46 9.0
3 47 8.0
3 48 5.0
3 49 3.0
4 5 3.0
