150 45
0 1 4.0
0 2 3.0
0 3 0.0
0 4 6.0
0 5 0.0
0 6 8.0
0 7 2.0
0 8 1.0
0 9 1.0
0 10 4.0
0 11 9.0
0 12 9.0
0 13 3.0
0 14 4.0
0 15 0.0
0 16 5.0
0 17 0.0
0 18 0.0
0 19 9.0
0 20 2.0
0 21 9.0
0 22 0.0
0 23 9.0
0 24 9.0
0 25 9.0
0 26 7.0
0 27 4.0
0 28 7.0
0 29 6.0
0 30 2.0
0 31 3.0
0 32 3.0
0 33 3.0
0 34 2.0
0 35 0.0
0 36 2.0
0 37 6.0
0 38 0.0
0 39 6.0
0 40 2.0
0 41 1.0
0 42 3.0
0 43 6.0
0 44 9.0
0 45 9.0
0 46 2.0
0 47 5.0
0 48 2.0
0 49 6.0
0 50 9.0
0 51 7.0
0 52 1.0
0 53 0.0
0 54 5.0
0 55 5.0
0 56 5.0
0 57 3.0
0 58 4.0
0 59 4.0
0 60 1.0
0 61 2.0
0 62 3.0
0 63 2.0
0 64 9.0
0 65 9.0
0 66 6.0
0 67 4.0
0 68 0.0
0 69 4.0
0 70 7.0
0 71 3.0
0 72 5.0
0 73 1.0
0 74 8.0
0 75 3.0
0 76 4.0
0 77 3.0
0 78 1.0
0 79 2.0
0 80 4.0
0 81 1.0
0 82 2.0
0 83 6.0
0 84 5.0
0 85 3.0
0 86 4.0
0 87 4.0
0 88 3.0
0 89 9.0
0 90 9.0
0 91 3.0
0 92 7.0
0 93 0.0
0 94 2.0
0 95 6.0
0 96 5.0
0 97 1.0
0 98 5.0
0 99 4.0
0 100 1.0
0 101 0.0
0 102 8.0
0 103 4.0
0 104 4.0
0 105 1.0
0 106 1.0
0 107 6.0
0 108 1.0
0 109 4.0
0 110 2.0
0 111 0.0
0 112 5.0
0 113 9.0
0 114 3.0
0 115 0.0
0 116 7.0
0 117 9.0
0 118 7.0
0 119 2.0
0 120 1.0
0 121 9.0
0 122 4.0
0 123 5.0
0 124 6.0
0 125 5.0
0 126 0.0
0 127 7.0
0 128 9.0
0 129 1.0
0 130 9.0
0 131 7.0
0 132 6.0
0 133 0.0
0 134 2.0
0 135 2.0
0 136 5.0
0 137 3.0
0 138 3.0
0 139 7.0
0 140 5.0
0 141 2.0
0 142 3.0
0 143 4.0
0 144 5.0
0 145 8.0
0 146 5.0
0 147 1.0
0 148 0.0
0 149 9.0
1 2 2.0
1 3 4.0
1 4 9.0
1 5 9.0
1 6 3.0
1 7 3.0
1 8 0.0
1 9 5.0
1 10 9.0
1 11 0.0
1 12 7.0
1 13 6.0
1 14 1.0
1 15 7.0
1 16 1.0
1 17 1.0
1 18 1.0
1 19 4.0
1 20 0.0
1 21 4.0
1 22 1.0
1 23 4.0
1 24 6.0
1 25 9.0
1 26 0.0
1 27 3.0
1 28 7.0
1 29 7.0
1 30 6.0
1 31 3.0
1 32 1.0
1 33 8.0
1 34 5.0
1 35 0.0
1 36 8.0
1 37 0.0
1 38 0.0
1 39 4.0
1 40 2.0
1 41 1.0
1 42 0.0
1 43 3.0
1 44 2.0
1 45 9.0
1 46 7.0
1 47 2.0
1 48 7.0
1 49 6.0
1 50 2.0
1 51 5.0
1 52 1.0
1 53 8.0
1 54 9.0
1 55 7.0
1 56 7.0
1 57 0.0
1 58 8.0
1 59 5.0
1 60 9.0
1 61 3.0
1 62 8.0
1 63 7.0
1 64 2.0
