125 37
0 1 3.0
0 2 2.0
0 3 4.0
0 4 3.0
0 5 8.0
0 6 9.0
0 7 4.0
0 8 8.0
0 9 5.0
0 10 0.0
0 11 5.0
0 12 7.0
0 13 9.0
0 14 0.0
0 15 4.0
0 16 6.0
0 17 6.0
0 18 7.0
0 19 7.0
0 20 6.0
0 21 8.0
0 22 9.0
0 23 6.0
0 24 1.0
0 25 9.0
0 26 1.0
0 27 6.0
0 28 4.0
0 29 1.0
0 30 1.0
0 31 9.0
0 32 4.0
0 33 9.0
0 34 0.0
0 35 7.0
0 36 0.0
0 37 8.0
0 38 7.0
0 39 5.0
0 40 5.0
0 41 9.0
0 42 7.0
0 43 2.0
0 44 8.0
0 45 0.0
0 46 4.0
0 47 5.0
0 48 6.0
0 49 6.0
0 50 1.0
0 51 4.0
0 52 6.0
0 53 0.0
0 54 7.0
0 55 2.0
0 56 5.0
0 57 6.0
0 58 6.0
0 59 6.0
0 60 0.0
0 61 1.0
0 62 5.0
0 63 7.0
0 64 9.0
0 65 7.0
0 66 5.0
0 67 5.0
0 68 8.0
0 69 1.0
0 70 5.0
0 71 3.0
0 72 9.0
0 73 8.0
0 74 3.0
0 75 5.0
0 76 3.0
0 77 3.0
0 78 9.0
0 79 3.0
0 80 9.0
0 81 8.0
0 82 7.0
0 83 9.0
0 84 6.0
0 85 9.0
0 86 8.0
0 87 4.0
0 88 1.0
0 89 6.0
0 90 3.0
0 91 5.0
0 92 5.0
0 93 9.0
0 94 0.0
0 95 1.0
0 96 9.0
0 97 3.0
0 98 6.0
0 99 0.0
0 100 6.0
0 101 7.0
0 102 1.0
0 103 7.0
0 104 4.0
0 105 0.0
0 106 1.0
0 107 2.0
0 108 9.0
0 109 1.0
0 110 5.0
0 111 5.0
0 112 5.0
0 113 3.0
0 114 0.0
0 115 4.0
0 116 5.0
0 117 8.0
0 118 9.0
0 119 8.0
0 120 7.0
0 121 7.0
0 122 5.0
0 123 3.0
0 124 1.0
1 2 1.0
1 3 6.0
1 4 9.0
1 5 4.0
1 6 5.0
1 7 4.0
1 8 1.0
1 9 3.0
1 10 0.0
1 11 7.0
1 12 6.0
1 13 8.0
1 14 3.0
1 15 0.0
1 16 6.0
1 17 6.0
1 18 5.0
