125 37
0 1 0.0
0 2 0.0
0 3 9.0
0 4 7.0
0 5 5.0
0 6 4.0
0 7 1.0
0 8 5.0
0 9 9.0
0 10 2.0
0 11 0.0
0 12 2.0
0 13 8.0
0 14 0.0
0 15 2.0
0 16 7.0
0 17 4.0
0 18 6.0
0 19 1.0
0 20 0.0
0 21 8.0
0 22 3.0
0 23 1.0
0 24 5.0
0 25 5.0
0 26 3.0
0 27 4.0
0 28 0.0
0 29 0.0
0 30 0.0
0 31 5.0
0 32 2.0
0 33 2.0
0 34 9.0
0 35 4.0
0 36 4.0
0 37 4.0
0 38 0.0
0 39 9.0
0 40 8.0
0 41 6.0
0 42 8.0
0 43 2.0
0 44 6.0
0 45 6.0
0 46 8.0
0 47 9.0
0 48 1.0
0 49 8.0
0 50 9.0
0 51 5.0
0 52 5.0
0 53 0.0
0 54 7.0
0 55 9.0
0 56 3.0
0 57 2.0
0 58 9.0
0 59 8.0
0 60 1.0
0 61 2.0
0 62 2.0
0 63 1.0
0 64 9.0
0 65 4.0
0 66 5.0
0 67 8.0
0 68 3.0
0 69 7.0
0 70 9.0
0 71 5.0
0 72 1.0
0 73 6.0
0 74 8.0
0 75 0.0
0 76 5.0
0 77 4.0
0 78 8.0
0 79 9.0
0 80 6.0
0 81 1.0
0 82 6.0
0 83 7.0
0 84 9.0
0 85 3.0
0 86 4.0
0 87 5.0
0 88 8.0
0 89 3.0
0 90 0.0
0 91 6.0
0 92 8.0
0 93 1.0
0 94 5.0
0 95 6.0
0 96 6.0
0 97 2.0
0 98 9.0
0 99 4.0
0 100 1.0
0 101 7.0
0 102 8.0
0 103 5.0
0 104 6.0
0 105 8.0
0 106 2.0
0 107 6.0
0 108 1.0
0 109 4.0
0 110 9.0
0 111 5.0
0 112 1.0
0 113 6.0
0 114 3.0
0 115 5.0
0 116 3.0
0 117 9.0
0 118 3.0
0 119 2.0
0 120 2.0
0 121 9.0
0 122 6.0
0 123 9.0
0 124 0.0
1 2 3.0
1 3 2.0
1 4 6.0
1 5 9.0
1 6 1.0
1 7 2.0
1 8 0.0
1 9 4.0
1 10 7.0
1 11 9.0
1 12 2.0
1 13 1.0
1 14 4.0
1 15 3.0
1 16 6.0
1 17 7.0
1 18 3.0
1 19 9.0
1 20 4.0
1 21 3.0
1 22 4.0
1 23 6.0
1 24 5.0
1 25 9.0
1 26 2.0
1 27 3.0
1 28 4.0
1 29 8.0
1 30 1.0
1 31 2.0
1 32 6.0
1 33 9.0
1 34 2.0
1 35 0.0
1 36 8.0
1 37 7.0
1 38 1.0
1 39 3.0
1 40 4.0
1 41 4.0
1 42 0.0
1 43 7.0
1 44 6.0
1 45 5.0
1 46 8.0
1 47 9.0
1 48 2.0
1 49 5.0
1 50 1.0
1 51 1.0
1 52 5.0
1 53 0.0
1 54 2.0
1 55 9.0
1 56 4.0
1 57 7.0
1 58 1.0
1 59 5.0
1 60 7.0
1 61 1.0
1 62 8.0
1 63 2.0
1 64 3.0
1 65 3.0
1 66 2.0
1 67 3.0
1 68 8.0
1 69 9.0
1 70 1.0
1 71 4.0
1 72 1.0
1 73 7.0
1 74 8.0
1 75 1.0
1 76 0.0
1 77 3.0
1 78 5.0
1 79 1.0
1 80 5.0
1 81 7.0
1 82 2.0
1 83 8.0
1 84 8.0
1 85 1.0
1 86 8.0
1 87 0.0
1 88 0.0
1 89 9.0
1 90 8.0
1 91 6.0
1 92 0.0
1 93 1.0
1 94 1.0
1 95 7.0
1 96 4.0
1 97 4.0
1 98 4.0
1 99 1.0
1 100 9.0
1 101 1.0
1 102 9.0
1 103 4.0
1 104 3.0
1 105 1.0
1 106 1.0
1 107 2.0
1 108 5.0
1 109 6.0
1 110 3.0
1 111 8.0
1 112 6.0
1 113 5.0
1 114 3.0
1 115 1.0
1 116 5.0
1 117 9.0
1 118 5.0
1 119 4.0
1 120 9.0
1 121 8.0
1 122 5.0
1 123 2.0
1 124 6.0
2 3 5.0
2 4 3.0
2 5 0.0
2 6 0.0
2 7 4.0
2 8 8.0
2 9 5.0
2 10 0.0
2 11 6.0
2 12 8.0
2 13 9.0
2 14 1.0
2 15 5.0
2 16 7.0
2 17 1.0
2 18 7.0
2 19 5.0
2 20 8.0
2 21 0.0
2 22 3.0
2 23 6.0
2 24 4.0
2 25 7.0
2 26 5.0
2 27 4.0
2 28 3.0
2 29 9.0
2 30 8.0
2 31 1.0
2 32 2.0
2 33 0.0
2 34 0.0
2 35 2.0
2 36 0.0
2 37 6.0
2 38 2.0
2 39 8.0
2 40 3.0
2 41 3.0
2 42 3.0
2 43 7.0
2 44 1.0
2 45 3.0
2 46 6.0
2 47 2.0
2 48 1.0
2 49 1.0
2 50 0.0
2 51 8.0
2 52 3.0
2 53 3.0
2 54 7.0
2 55 5.0
2 56 8.0
2 57 6.0
2 58 1.0
2 59 7.0
2 60 3.0
2 61 5.0
2 62 2.0
2 63 5.0
2 64 9.0
2 65 7.0
2 66 8.0
2 67 3.0
2 68 7.0
2 69 2.0
2 70 2.0
2 71 7.0
2 72 8.0
2 73 6.0
2 74 5.0
2 75 0.0
2 76 9.0
2 77 0.0
2 78 3.0
2 79 8.0
2 80 8.0
2 81 8.0
2 82 5.0
2 83 1.0
2 84 7.0
2 85 4.0
2 86 0.0
2 87 3.0
2 88 6.0
2 89 3.0
2 90 9.0
2 91 3.0
2 92 1.0
2 93 4.0
2 94 7.0
2 95 2.0
2 96 1.0
2 97 3.0
2 98 2.0
2 99 8.0
2 100 6.0
2 101 0.0
2 102 0.0
2 103 5.0
2 104 3.0
2 105 5.0
2 106 1.0
2 107 4.0
2 108 5.0
2 109 2.0
2 110 7.0
2 111 5.0
2 112 0.0
2 113 5.0
2 114 9.0
2 115 5.0
2 116 7.0
2 117 7.0
2 118 6.0
2 119 6.0
2 120 8.0
2 121 1.0
2 122 3.0
2 123 6.0
2 124 6.0
3 4 9.0
3 5 7.0
3 6 4.0
3 7 4.0
3 8 9.0
3 9 7.0
3 10 7.0
3 11 8.0
3 12 7.0
3 13 2.0
3 14 4.0
3 15 3.0
3 16 8.0
3 17 1.0
3 18 6.0
3 19 2.0
3 20 1.0
3 21 7.0
3 22 9.0
3 23 4.0
3 24 7.0
3 25 0.0
3 26 6.0
3 27 0.0
3 28 8.0
3 29 0.0
3 30 1.0
3 31 9.0
3 32 7.0
3 33 4.0
3 34 9.0
3 35 2.0
3 36 2.0
3 37 2.0
3 38 9.0
3 39 1.0
3 40 7.0
3 41 4.0
3 42 5.0
3 43 1.0
3 44 5.0
3 45 5.0
3 46 2.0
3 47 3.0
3 48 8.0
3 49 5.0
3 50 2.0
3 51 1.0
3 52 2.0
3 53 4.0
3 54 0.0
3 55 2.0
3 56 9.0
3 57 3.0
3 58 6.0
3 59 3.0
3 60 7.0
3 61 0.0
3 62 5.0
3 63 2.0
3 64 2.0
3 65 3.0
3 66 5.0
3 67 8.0
3 68 8.0
3 69 9.0
3 70 2.0
3 71 8.0
3 72 4.0
3 73 9.0
3 74 4.0
3 75 4.0
3 76 8.0
3 77 6.0
3 78 3.0
3 79 3.0
3 80 2.0
3 81 4.0
3 82 7.0
3 83 6.0
3 84 7.0
3 85 3.0
3 86 5.0
3 87 0.0
3 88 4.0
3 89 9.0
3 90 9.0
3 91 1.0
3 92 8.0
3 93 5.0
3 94 8.0
3 95 9.0
3 96 5.0
3 97 2.0
3 98 2.0
3 99 4.0
3 100 2.0
3 101 7.0
3 102 9.0
3 103 4.0
3 104 2.0
3 105 0.0
3 106 6.0
3 107 6.0
3 108 3.0
3 109 3.0
3 110 0.0
3 111 1.0
3 112 5.0
3 113 7.0
3 114 4.0
3 115 8.0
3 116 8.0
3 117 5.0
3 118 8.0
3 119 1.0
3 120 6.0
3 121 2.0
3 122 6.0
3 123 0.0
3 124 5.0
4 5 3.0
4 6 0.0
4 7 0.0
4 8 8.0
4 9 0.0
4 10 9.0
4 11 3.0
4 12 1.0
4 13 4.0
4 14 8.0
4 15 1.0
4 16 8.0
4 17 5.0
4 18 3.0
4 19 8.0
4 20 5.0
4 21 4.0
4 22 9.0
4 23 7.0
4 24 2.0
4 25 8.0
4 26 8.0
4 27 7.0
4 28 6.0
4 29 4.0
4 30 7.0
4 31 3.0
4 32 4.0
4 33 6.0
4 34 8.0
4 35 9.0
4 36 3.0
4 37 4.0
4 38 6.0
4 39 7.0
4 40 8.0
4 41 6.0
4 42 1.0
4 43 2.0
4 44 2.0
4 45 0.0
4 46 8.0
4 47 5.0
4 48 7.0
4 49 8.0
4 50 2.0
4 51 1.0
4 52 4.0
4 53 1.0
4 54 1.0
4 55 5.0
4 56 3.0
4 57 6.0
4 58 5.0
4 59 0.0
4 60 8.0
4 61 1.0
4 62 9.0
4 63 1.0
4 64 9.0
4 65 2.0
4 66 6.0
4 67 6.0
4 68 6.0
4 69 5.0
4 70 5.0
4 71 0.0
4 72 8.0
4 73 0.0
4 74 5.0
4 75 2.0
4 76 3.0
4 77 4.0
4 78 3.0
4 79 8.0
4 80 3.0
4 81 5.0
4 82 2.0
4 83 8.0
4 84 3.0
4 85 5.0
4 86 0.0
4 87 5.0
4 88 3.0
4 89 3.0
4 90 1.0
4 91 2.0
4 92 0.0
4 93 8.0
4 94 2.0
4 95 3.0
4 96 8.0
4 97 5.0
4 98 2.0
4 99 8.0
4 100 5.0
4 101 9.0
4 102 9.0
4 103 2.0
4 104 3.0
4 105 6.0
4 106 3.0
4 107 2.0
4 108 1.0
4 109 1.0
4 110 1.0
4 111 0.0
4 112 1.0
4 113 3.0
4 114 2.0
4 115 6.0
4 116 0.0
4 117 5.0
4 118 8.0
4 119 5.0
4 120 4.0
4 121 5.0
4 122 7.0
4 123 6.0
4 124 1.0
5 6 3.0
5 7 7.0
5 8 7.0
5 9 6.0
5 10 7.0
5 11 9.0
5 12 5.0
5 13 5.0
5 14 8.0
5 15 0.0
5 16 6.0
5 17 2.0
5 18 1.0
5 19 5.0
5 20 9.0
5 21 4.0
5 22 2.0
5 23 1.0
5 24 9.0
5 25 4.0
5 26 5.0
5 27 0.0
5 28 0.0
5 29 9.0
5 30 3.0
5 31 2.0
5 32 8.0
5 33 4.0
5 34 2.0
5 35 3.0
5 36 8.0
5 37 7.0
5 38 7.0
5 39 2.0
5 40 3.0
5 41 7.0
5 42 5.0
5 43 6.0
5 44 0.0
5 45 7.0
5 46 6.0
5 47 6.0
5 48 4.0
5 49 7.0
5 50 6.0
5 51 3.0
5 52 4.0
5 53 8.0
5 54 6.0
5 55 1.0
5 56 5.0
5 57 9.0
5 58 3.0
5 59 5.0
5 60 1.0
